APPLICATION NUMBER,TYPE,YEAR ISSUED,PRINCIPAL DUE,ADDRESS, 
   236224,LICENSE,2004,282.48,7215 THEODORE ST , 
   236439,LICENSE,2004,646.48,1315 W CLEMENTINE ST , 
   236870,LICENSE,2004,2636.44,257 E PENN ST , 
   237047,LICENSE,2004,1432.05,1537 N MARSTON ST , 
   237292,LICENSE,2004,4796.61,114 E TIOGA ST , 
   237454,LICENSE,2004,1698.69,772 S 52ND ST , 
   237552,LICENSE,2004,212.89,1241 S 46TH ST , 
   237611,LICENSE,2004,3468.75,4930 N 17TH ST , 
   237695,LICENSE,2004,2580.46,5756 HUNTER ST , 
   238049,LICENSE,2004,23561.9,7230 CORNELIUS ST , 
   238065,LICENSE,2004,3657.42,3754 N MARSHALL ST , 
   238130,LICENSE,2004,7456.4,5344 RACE ST , 
   238291,LICENSE,2004,10890.21,31 S 54TH ST , 
   238357,LICENSE,2004,2847.13,2715 N 11TH ST , 
   238489,LICENSE,2004,42.4,708 S 49TH ST , 
   238493,LICENSE,2004,8.72,1622 N REDFIELD ST , 
   238938,LICENSE,2004,0,1734 S RINGGOLD ST , 
   239051,LICENSE,2004,20438.62,5229 RIDGE AVE , 
   239314,LICENSE,2004,3437.08,2565 N BANCROFT ST , 
   239601,LICENSE,2004,3041,2029 N BAMBREY ST , 
   239707,LICENSE,2004,1686.88,2533 N JESSUP ST , 
   240299,LICENSE,2004,14350.76,1132 S 56TH ST , 
   240492,LICENSE,2004,5714.41,2928 N STILLMAN ST , 
   240536,LICENSE,2004,4498.97,3810 ARCHER ST , 
   240792,LICENSE,2004,2852,4317 FAIRMOUNT AVE , 
   240798,LICENSE,2004,2018.66,1304 W CLEMENTINE ST , 
   241010,LICENSE,2004,2319.02,5513 HAVERFORD AVE , 
   241456,LICENSE,2004,5566.74,6227 RACE ST , 
   241493,LICENSE,2004,3877.56,50 S 61ST ST , 
   241495,LICENSE,2004,141.08,46 N HOBART ST , 
   241513,LICENSE,2004,4684.31,152 W WISHART ST , 
   241688,LICENSE,2004,10385.15,758 N 41ST ST , 
   242042,LICENSE,2004,5212.7,761 N 49TH ST , 
   242127,LICENSE,2004,5.1,16 S SICKELS ST , 
   242128,LICENSE,2004,5.07,14 S CONESTOGA ST , 
   242130,LICENSE,2004,114.24,19 S CONESTOGA ST , 
   242364,LICENSE,2004,1249.56,2060 RIDGE AVE , 
   242461,LICENSE,2004,1889.32,4220 N 06TH ST , 
   243055,LICENSE,2004,6193.99,50 N RUBY ST , 
   243175,LICENSE,2004,3836.35,1231 S BONSALL ST , 
   243643,LICENSE,2004,1031.34,1154 E STAFFORD ST , 
   244236,LICENSE,2004,6731.43,5004 GLENLOCH ST , 
   244368,LICENSE,2004,15643.49,4741 BINGHAM ST , 
   244697,LICENSE,2004,2468.62,1327 W WISHART ST , 
   244730,LICENSE,2004,6538.48,1938 BRUNNER ST , 
   244752,LICENSE,2004,7859.93,5305 LINDBERGH BLV , 
   245050,LICENSE,2004,10119.37,4538 N 17TH ST , 
   245120,LICENSE,2004,7966.54,3559 JASPER ST , 
   245159,LICENSE,2004,5070.62,2729 N GARNET ST , 
   245195,LICENSE,2004,10028.85,2933 DIAMOND ST , 
   245471,LICENSE,2004,9397.33,3301 N BOUVIER ST , 
   245837,LICENSE,2004,6648.17,1844 E LIPPINCOTT ST , 
   246152,LICENSE,2004,1957.47,3344 I ST , 
   246300,LICENSE,2004,10075.6,2626 ISLAND AVE , 
   248315,LICENSE,2004,2019.45,6600 N UBER ST , 
   249661,LICENSE,2004,9511.75,4426 OLD YORK RD , 
   249870,LICENSE,2004,1680.42,4829 N 12TH ST , 
   251520,LICENSE,2004,187.98,5041 HAZEL AVE , 
   251629,LICENSE,2004,5473.19,3440 HELEN ST , 
   252089,LICENSE,2004,1265.99,1138 W TIOGA ST , 
   252153,LICENSE,2004,602.15,5005 HAZEL AVE , 
   252154,LICENSE,2004,602.15,5007 HAZEL AVE , 
   252252,LICENSE,2004,8869.71,5863 HADFIELD ST , 
   252703,LICENSE,2004,0,700 N 64TH ST , 
   252904,LICENSE,2004,61.47,5106 HAZEL AVE , 
   252952,LICENSE,2004,681.71,5009 CHESTER AVE , 
   252956,LICENSE,2004,24.33,3225 SPRING GARDEN ST , 
   252957,LICENSE,2004,24.33,3227 SPRING GARDEN ST , 
   252958,LICENSE,2004,624.51,3319 SPRING GARDEN ST , 
   252967,LICENSE,2004,6601.95,5824 N AMERICAN ST , 
   253018,LICENSE,2004,9505.44,4538 SANSOM ST , 
   253140,LICENSE,2004,304.8,1241 N ALDEN ST , 
   253188,LICENSE,2004,690.74,5755 CHESTNUT ST , 
   253482,LICENSE,2004,0,6672 CORNELIUS ST , 
   253968,LICENSE,2004,516.07,436 N 33RD ST , 
   254256,LICENSE,2004,364.94,4940 WALNUT ST , 
   254456,LICENSE,2004,9906.94,5217 LARCHWOOD AVE , 
   254563,LICENSE,2004,3158.12,5343 CHESTNUT ST , 
   255361,LICENSE,2004,4945.74,2233 MC CLELLAN ST , 
   255403,LICENSE,2004,2520.89,545 N 56TH ST , 
   255687,LICENSE,2004,10201.48,622 LINDLEY AVE , 
   255759,LICENSE,2004,5707.87,1637 S FRAZIER ST , 
   255760,LICENSE,2004,14260.06,4210 ELSINORE ST , 
   255811,LICENSE,2004,339.42,5242 RODMAN ST , 
   255840,LICENSE,2004,8640.72,617 S 61ST ST , 
   255843,LICENSE,2004,1957.81,3841 POPLAR ST , 
   255967,LICENSE,2004,8815.79,1660 S CONESTOGA ST , 
   256046,LICENSE,2004,6934.15,1900 W SOMERSET ST , 
   256145,LICENSE,2004,22751.64,515 BRINTON ST , 
   256316,LICENSE,2004,9135.1,1919 E THAYER ST , 
   256342,LICENSE,2004,7108.83,4037 BROWN ST , 
   256414,LICENSE,2004,1313.95,1830 JUDSON ST , 
   256461,LICENSE,2004,2105.31,1832 JUDSON ST , 
   256582,LICENSE,2004,3024.58,4153 CAMBRIDGE ST , 
   256584,LICENSE,2004,11619.48,6337 BAYNTON ST , 
   256686,LICENSE,2004,5567.23,125 N PEACH ST , 
   256740,LICENSE,2004,8123.25,805 N 41ST ST , 
   256796,LICENSE,2004,3578.6,5619 APPLETREE ST , 
   256817,LICENSE,2004,2645.36,106 N YEWDALL ST , 
   256866,LICENSE,2004,6588.64,3807 CAMBRIDGE ST , 
   256931,LICENSE,2004,7023.4,3055 AGATE ST , 
   257088,LICENSE,2004,4364.04,4003 HAVERFORD AVE , 
   257096,LICENSE,2004,3595.5,426 N SALFORD ST , 
   257243,LICENSE,2004,5954.98,1016 W TIOGA ST , 
   257292,LICENSE,2004,2202.84,3029 COLLINS ST , 
   257466,LICENSE,2004,3150.32,2254 N LAMBERT ST , 
   257674,LICENSE,2004,7176.93,2515 S SHERIDAN ST , 
   257941,LICENSE,2004,14005.11,5228 N HUTCHINSON ST , 
   258364,LICENSE,2004,5914.69,2009 DENNIE ST , 
   258473,LICENSE,2004,5453.89,2744 OAKFORD ST , 
   258669,LICENSE,2004,4242.69,3004 JUDSON ST , 
   258702,LICENSE,2004,1421.18,2620 SEARS ST , 
   258703,LICENSE,2004,1555.07,2733 LATONA ST , 
   258758,LICENSE,2004,9771.26,4812 N 12TH ST , 
   258872,LICENSE,2004,2779.84,1818 GILLINGHAM ST , 
   258877,LICENSE,2004,3253.97,1524 W OAKDALE ST , 
   259096,LICENSE,2004,1828.94,1903 CHRISTIAN ST , 
   259141,LICENSE,2004,6892.6,6714 WOODLAND AVE , 
   259323,LICENSE,2004,6496.41,724 W ROOSEVELT BLV , 
   259351,LICENSE,2004,3524.91,1343 S CORLIES ST , 
   259404,LICENSE,2004,1050.26,2526 HOLBROOK ST , 
   259507,LICENSE,2004,7966.54,3569 JASPER ST , 
   259509,LICENSE,2004,3921.65,3712 N PERCY ST , 
   259609,LICENSE,2004,3851.55,876 N 45TH ST , 
   259652,LICENSE,2004,1691.98,1207 W WILLIAM ST , 
   260111,LICENSE,2004,3003.53,2524 N CORLIES ST , 
   260184,LICENSE,2004,7018,2827 N RINGGOLD ST , 
   260248,LICENSE,2004,10040.09,3250 N CARLISLE ST , 
   260272,LICENSE,2004,3579.85,3453 N 03RD ST , 
   260335,LICENSE,2004,2079.6,1131 W SOMERSET ST , 
   260369,LICENSE,2004,4630.48,3536 MANTUA AVE , 
   260471,LICENSE,2004,1753.32,3609 N 08TH ST , 
   260547,LICENSE,2004,4404.22,3546 MANTUA AVE , 
   260548,LICENSE,2004,6239.84,3548 MANTUA AVE , 
   260589,LICENSE,2004,6211.86,4006 N 07TH ST , 
   260651,LICENSE,2004,5896.39,2105 E ORLEANS ST , 
   260656,LICENSE,2004,7915.56,4220 OGDEN ST , 
   260691,LICENSE,2004,4371.2,6406 GLENMORE AVE , 
   260985,LICENSE,2004,1705.3,568 MARWOOD RD , 
   261110,LICENSE,2004,6238.06,3345 POTTER ST , 
   261175,LICENSE,2004,8129.22,1726 S 54TH ST , 
   261200,LICENSE,2004,1455.05,1232 W CAMBRIA ST , 
   261277,LICENSE,2004,4997.82,2515 N 20TH ST , 
   261289,LICENSE,2004,1031.93,2236 N BANCROFT ST , 
   261319,LICENSE,2004,7753.95,3136 HARTVILLE ST , 
   261321,LICENSE,2004,3941.39,3348 N SMEDLEY ST , 
   261333,LICENSE,2004,2767.57,2247 INGERSOLL ST , 
   261419,LICENSE,2004,2851.24,3516 N WARNOCK ST , 
   261536,LICENSE,2004,6823.6,1943 S REDFIELD ST , 
   261542,LICENSE,2004,5958.09,4158 N DARIEN ST , 
   261625,LICENSE,2004,339,3313 SPRING GARDEN ST , 
   261648,LICENSE,2004,3410.81,114 N EDGEWOOD ST , 
   261784,LICENSE,2004,11788.62,4558 N 13TH ST , 
   261815,LICENSE,2004,4031.49,730 W TIOGA ST , 
   261856,LICENSE,2004,173.28,5826 WEBSTER ST , 
   261868,LICENSE,2004,788.95,5008 WALNUT ST , 
   261944,LICENSE,2004,4042.48,1519 FONTAIN ST , 
   261956,LICENSE,2004,22840.47,6439 N BROAD ST , 
   261994,LICENSE,2004,5416.57,148 N 58TH ST , 
   262001,LICENSE,2004,2728.98,1306 W WISHART ST , 
   262055,LICENSE,2004,25.37,5017 SPRINGFIELD AVE , 
   262110,LICENSE,2004,4105.62,3222 FONTAIN ST , 
   262142,LICENSE,2004,9449.75,80 E SPRINGER ST , 
   262177,LICENSE,2004,6608.03,4468 N 17TH ST , 
   262257,LICENSE,2004,6850.23,1828 RUAN ST , 
   262278,LICENSE,2004,10007.81,5842 STOCKTON RD , 
   262282,LICENSE,2004,191.65,1235 GREYLOCK ST , 
   262289,LICENSE,2004,108.43,6157 CHESTNUT ST , 
   262417,LICENSE,2004,1765.23,4224 W GIRARD AVE , 
   262506,LICENSE,2004,5660.42,2214 SIGEL ST , 
   262636,LICENSE,2004,11362.67,1660 FOULKROD ST , 
   262675,LICENSE,2004,5461.94,5466 DELANCEY ST , 
   262717,LICENSE,2004,2928.38,2041 N WOODSTOCK ST , 
   262895,LICENSE,2004,0,3013 N SWANSON ST , 
   263052,LICENSE,2004,12684.4,539 BRINTON ST , 
   263087,LICENSE,2004,5773.11,619 E CLEMENTINE ST , 
   263156,LICENSE,2004,4602.47,3312 ELLA ST , 
   263200,LICENSE,2004,6040.08,1925 S NORWOOD ST , 
   263266,LICENSE,2004,682.79,2405 S 72ND ST , 
   263564,LICENSE,2004,2432.81,2845 PALETHORP ST , 
   263803,LICENSE,2004,201.69,7032 UPLAND ST , 
   264056,LICENSE,2004,4602.87,2635 W OAKDALE ST , 
   264440,LICENSE,2004,1236.27,1313 N MYRTLEWOOD ST , 
   264608,LICENSE,2004,12447.09,829 E CORNWALL ST , 
   264661,LICENSE,2004,5593.01,3430 N 16TH ST , 
   264908,LICENSE,2004,2526.64,5129 PARRISH ST , 
   264910,LICENSE,2004,2878.07,3319 A ST , 
   264980,LICENSE,2004,6034.7,3428 N 16TH ST , 
   264981,LICENSE,2004,3421.36,91 E DUVAL ST , 
   265098,LICENSE,2004,11980.65,5858 WOODCREST AVE , 
   265120,LICENSE,2004,1798.51,1308 N HOLLYWOOD ST , 
   265207,LICENSE,2004,6610.2,5548 FLORENCE AVE , 
   265336,LICENSE,2004,1765.23,4210 W GIRARD AVE , 
   265387,LICENSE,2004,2542.4,2721 EARP ST , 
   265593,LICENSE,2004,4902.31,1503 S RINGGOLD ST , 
   265594,LICENSE,2004,6567.32,2114 GOULD ST , 
   265595,LICENSE,2004,2158.74,6007 UPLAND ST , 
   265616,LICENSE,2004,6836.41,2132 GOULD ST , 
   265682,LICENSE,2004,2612.75,914 W CAMBRIA ST , 
   265702,LICENSE,2004,11385.82,2122 S 60TH ST , 
   265737,LICENSE,2004,5513.89,3950 N 07TH ST , 
   265750,LICENSE,2004,12535.6,6035 CHESTNUT ST , 
   265779,LICENSE,2004,1944.25,1915 N 07TH ST , 
   265816,LICENSE,2004,10183.31,3422 N 22ND ST , 
   265836,LICENSE,2004,7271.22,5223 LITCHFIELD ST , 
   265860,LICENSE,2004,9964.76,1019 S FRAZIER ST , 
   265875,LICENSE,2004,5570.48,6646 BLAKEMORE ST , 
   265978,LICENSE,2004,4058.12,4801 FAIRMOUNT AVE , 
   266081,LICENSE,2004,10881.38,5832 TRINITY ST , 
   266089,LICENSE,2004,2777.09,5125 KERSHAW ST , 
   266114,LICENSE,2004,4773.11,2828 N 24TH ST , 
   266131,LICENSE,2004,3030.11,3039 W NORRIS ST , 
   266253,LICENSE,2004,10513.23,5225 LITCHFIELD ST , 
   266467,LICENSE,2004,17913.44,1604 WALLACE ST , 
   266513,LICENSE,2004,2069.5,2517 CECIL B MOORE AVE , 
   266524,LICENSE,2004,7748.39,3331 N 18TH ST , 
   266537,LICENSE,2004,2260.75,2307 N 21ST ST , 
   266622,LICENSE,2004,4667.39,2010 S SIMPSON ST , 
   266750,LICENSE,2004,7722.53,4560 N 16TH ST , 
   266751,LICENSE,2004,9120.72,3344 N 18TH ST , 
   266788,LICENSE,2004,13386.15,6710 WOODLAND AVE , 
   266845,LICENSE,2004,7462.06,143 N 52ND ST , 
   266961,LICENSE,2004,2457.61,2910 PALETHORP ST , 
   267012,LICENSE,2004,0,4820 TACKAWANNA ST , 
   267091,LICENSE,2004,21044.74,1611 FOULKROD ST , 
   267117,LICENSE,2004,8856.68,2509 W YORK ST , 
   267172,LICENSE,2004,3796.52,219 E LIPPINCOTT ST , 
   267192,LICENSE,2004,2759.05,3047 N 09TH ST , 
   267226,LICENSE,2004,5390.91,1723 W VENANGO ST , 
   267235,LICENSE,2004,690.41,2235 N REESE ST , 
   267288,LICENSE,2004,1277.43,3877 MANOR ST , 
   267384,LICENSE,2004,1637.85,2556 KERN ST , 
   267410,LICENSE,2004,17742.78,2912 FRANKFORD AVE , 
   267501,LICENSE,2004,4201.26,4232 VIOLA ST , 
   267555,LICENSE,2004,3622.05,301 E INDIANA AVE , 
   267734,LICENSE,2004,7598.81,7034 SAYBROOK AVE , 
   267789,LICENSE,2004,3707.13,534 W VENANGO ST , 
   267790,LICENSE,2004,3682.23,2608 N 31ST ST , 
   267837,LICENSE,2004,6313.85,6145 OSCEOLA ST , 
   267981,LICENSE,2004,5444.75,537 E ASHMEAD ST , 
   267984,LICENSE,2004,6297.5,1603 ROWAN ST , 
   267988,LICENSE,2004,6569.59,3730 N 18TH ST , 
   268040,LICENSE,2004,3955.19,5824 WILLOWS AVE , 
   268065,LICENSE,2004,3326.99,2124 W INDIANA AVE , 
   268089,LICENSE,2004,2612.6,4632 WESTMINSTER AVE , 
   268183,LICENSE,2004,2379.69,2049 S 60TH ST , 
   268246,LICENSE,2004,4460.16,2530 N NAPA ST , 
   268265,LICENSE,2004,5376.54,6608 MUSGRAVE ST , 
   268304,LICENSE,2004,4602.3,807 N 41ST ST , 
   268305,LICENSE,2004,6506.27,825 N 41ST ST , 
   268331,LICENSE,2004,9453.05,2028 PRATT ST , 
   268556,LICENSE,2004,8017.49,5105 W GIRARD AVE , 
   268636,LICENSE,2004,10016.42,4540 N 17TH ST , 
   268783,LICENSE,2004,2307.45,3026 A ST , 
   268840,LICENSE,2004,7039.4,5025 PARRISH ST , 
   268899,LICENSE,2004,6004.68,1246 E STAFFORD ST , 
   268909,LICENSE,2004,5920.07,2907 N BONSALL ST , 
   269078,LICENSE,2004,5227.49,6145 UPLAND ST , 
   269136,LICENSE,2004,8867.98,1521 S 05TH ST , 
   269195,LICENSE,2004,2374.4,1940 REED ST , 
   269237,LICENSE,2004,8487.66,1704 W JUNIATA ST , 
   269301,LICENSE,2004,2406.23,2005 S OPAL ST , 
   269316,LICENSE,2004,8869.56,220 N PEACH ST , 
   269322,LICENSE,2004,5127.59,2451 SEYBERT ST , 
   269323,LICENSE,2004,2940.17,2546 N SYDENHAM ST , 
   269347,LICENSE,2004,5443.31,1826 POINT BREEZE AVE , 
   269407,LICENSE,2004,6248.7,706 E CHELTEN AVE , 
   269440,LICENSE,2004,2256.16,3507 N 09TH ST , 
   269533,LICENSE,2004,9987.53,2007 S NORWOOD ST , 
   269617,LICENSE,2004,3098.47,1422 W RUSH ST , 
   269660,LICENSE,2004,3642.13,851 N 43RD ST , 
   269902,LICENSE,2004,769.29,5901 WINDSOR ST , 
   269942,LICENSE,2004,4730.03,1550 N 27TH ST , 
   269963,LICENSE,2004,2913.49,3105 N 09TH ST , 
   270026,LICENSE,2004,21541.59,5205 N BROAD ST , 
   270040,LICENSE,2004,8325.98,2342 NICHOLAS ST , 
   270097,LICENSE,2004,4743.92,3016 RUTH ST , 
   270114,LICENSE,2004,2321.55,16 E SHARPNACK ST , 
   270181,LICENSE,2004,5939.6,3242 N 13TH ST , 
   270182,LICENSE,2004,5664.27,3317 N 13TH ST , 
   270183,LICENSE,2004,6779.24,1232 RISING SUN AVE , 
   270200,LICENSE,2004,7482.28,658 E ONTARIO ST , 
   270230,LICENSE,2004,932.78,2328 N 31ST ST , 
   270231,LICENSE,2004,3519.01,2600 SYLMAR ST , 
   270248,LICENSE,2004,97.31,804 WILDER ST , 
   270307,LICENSE,2004,18113.97,5225 CATHARINE ST , 
   270401,LICENSE,2004,2098.07,1721 N 26TH ST , 
   270553,LICENSE,2004,5491.08,139 W LURAY ST , 
   270582,LICENSE,2004,5215.39,2126 S 60TH ST , 
   270583,LICENSE,2004,7378.26,1946 S SALFORD ST , 
   270601,LICENSE,2004,8591.24,4144 N FAIRHILL ST , 
   270606,LICENSE,2004,1179,902 W WYOMING AVE , 
   270641,LICENSE,2004,5277.35,2512 N NAPA ST , 
   270666,LICENSE,2004,2646.75,3055 CORAL ST , 
   270755,LICENSE,2004,4324.85,2832 W ALBERT ST , 
   270761,LICENSE,2004,2597.87,2724 N TAYLOR ST , 
   270763,LICENSE,2004,3547.44,5510 LINMORE AVE , 
   270768,LICENSE,2004,2950.65,1855 JUDSON ST , 
   270792,LICENSE,2004,6860.64,3249 N PARK AVE , 
   270794,LICENSE,2004,4647.4,2130 W CLEARFIELD ST , 
   270795,LICENSE,2004,3780.81,2430 N CORLIES ST , 
   270835,LICENSE,2004,5264.23,6536 ALLMAN ST , 
   270847,LICENSE,2004,8997.97,2921 W SUSQUEHANNA AVE , 
   270895,LICENSE,2004,900.17,1941 BONITZ ST , 
   270908,LICENSE,2004,489.62,4547 N MOLE ST , 
   271009,LICENSE,2004,7007.61,3418 CRYSTAL ST , 
   271108,LICENSE,2004,28813.26,613 N 43RD ST , 
   271236,LICENSE,2004,2550.28,1730 FRENCH ST , 
   271238,LICENSE,2004,4419.01,2415 W OAKDALE ST , 
   271282,LICENSE,2004,8011.1,2808 FRANKFORD AVE , 
   271286,LICENSE,2004,3350.96,3749 N 15TH ST , 
   271357,LICENSE,2004,7007.7,19 N RUBY ST , 
   271387,LICENSE,2004,6869.63,1329 S 54TH ST , 
   271393,LICENSE,2004,3547.44,5541 LINMORE AVE , 
   271419,LICENSE,2004,3825.02,5534 LINMORE AVE , 
   271420,LICENSE,2004,0,1117 W TIOGA ST , 
   271422,LICENSE,2004,6476.7,6529 ALLMAN ST , 
   271482,LICENSE,2004,4484.62,736 E CHELTEN AVE , 
   271498,LICENSE,2004,226.25,5307 OXFORD AVE , 
   271547,LICENSE,2004,30040.32,1538 WADSWORTH AVE , 
   271595,LICENSE,2004,1575.42,434 W GLENWOOD AVE , 
   272030,LICENSE,2004,4825.17,5221 WALNUT ST , 
   272266,LICENSE,2004,0,1233 S 26TH ST , 
   272423,LICENSE,2004,1536.14,1349 S 20TH ST , 
   272626,LICENSE,2004,2206.23,6122 MARKET ST , 
   272891,LICENSE,2004,2315.99,623 S 52ND ST , 
   273240,LICENSE,2004,2955.03,6048 MARKET ST , 
   273316,LICENSE,2004,23944.55,2020 FRANKFORD AVE , 
   273582,LICENSE,2004,1332.48,2025 N 05TH ST , 
   273659,LICENSE,2004,4477.23,1630 MARGARET ST , 
   273771,LICENSE,2004,15643.49,4717 BINGHAM ST , 
   273856,LICENSE,2004,4178.42,5211 W GIRARD AVE , 
   273863,LICENSE,2004,35145.28,6366 STENTON AVE , 
   273971,LICENSE,2004,5762.2,6425 WOODLAND AVE , 
   274083,LICENSE,2004,3565.34,4931 OGDEN ST , 
   274120,LICENSE,2004,9763.86,2048 W WESTMORELAND ST , 
   274130,LICENSE,2004,10415.97,2452 BRYN MAWR AVE , 
   274374,LICENSE,2004,425.74,891 N PRESTON ST , 
   274404,LICENSE,2004,12174.64,1409 N 62ND ST , 
   274467,LICENSE,2004,5065.13,5021 PARRISH ST , 
   274558,LICENSE,2004,780.91,2605 ELLSWORTH ST , 
   274564,LICENSE,2004,3129.27,5017 FUNSTON ST , 
   274754,LICENSE,2004,1865.45,1130 CARPENTER ST , 
   274791,LICENSE,2004,3751.56,5390 WINGOHOCKING HTS , 
   274955,LICENSE,2004,15369.1,5310 HAVERFORD AVE , 
   275101,LICENSE,2004,3303.41,5070 OGDEN ST , 
   275222,LICENSE,2004,2120.92,4224 WALLACE ST , 
   275233,LICENSE,2004,4055.8,2536 N DOVER ST , 
   275295,LICENSE,2004,14646.55,4771 TACONY ST , 
   275382,LICENSE,2004,1237.78,1903 NICHOLAS ST , 
   275398,LICENSE,2004,1325.59,2517 HARLAN ST , 
   275412,LICENSE,2004,1088.43,2725 OAKFORD ST , 
   275456,LICENSE,2004,1918.93,1516 N EDGEWOOD ST , 
   275462,LICENSE,2004,4389.4,1308 CATHARINE ST , 
   275650,LICENSE,2004,2263.86,2040 W OXFORD ST , 
   275680,LICENSE,2004,0,5019 N 17TH ST , 
   275811,LICENSE,2004,438.91,2117 N 29TH ST , 
   275898,LICENSE,2004,1069.22,1327 N 21ST ST , 
   275926,LICENSE,2004,4724.08,1830 CHURCH ST , 
   275958,LICENSE,2004,248.95,1327 W CLEMENTINE ST , 
   276124,LICENSE,2004,4372.06,530 DICKINSON ST , 
   276133,LICENSE,2004,6887.74,5462 SPRUCE ST , 
   276149,LICENSE,2004,16190.18,401 KRAMS AVE , 
   276330,LICENSE,2004,0,719 E CHELTEN AVE , 
   276335,LICENSE,2004,9617.64,6013 WALNUT ST , 
   276410,LICENSE,2004,1813.03,6174 REINHARD ST , 
   276420,LICENSE,2004,5069.62,709 W BUTLER ST , 
   276458,LICENSE,2004,8906.5,2331 CECIL B MOORE AVE , 
   276466,LICENSE,2004,9847.87,5452 SPRUCE ST , 
   276469,LICENSE,2004,1635.17,5019 PARRISH ST , 
   276491,LICENSE,2004,12343.01,3735 N 18TH ST , 
   276509,LICENSE,2004,6865,5150 W THOMPSON ST , 
   276510,LICENSE,2004,401.25,3803 ARCHER ST , 
   276580,LICENSE,2004,10392.17,1837 S 55TH ST , 
   276605,LICENSE,2004,777.61,2625 N CORLIES ST , 
   276636,LICENSE,2004,9062.05,2803 N FAIRHILL ST , 
   276663,LICENSE,2004,3253.1,2634 E THOMPSON ST , 
   276668,LICENSE,2004,6365.55,4209 VIOLA ST , 
   276765,LICENSE,2004,19387.59,5469 W BERKS ST , 
   276787,LICENSE,2004,3935.3,3940 ELSER ST , 
   276993,LICENSE,2004,5112.28,607 PALLAS ST , 
   276997,LICENSE,2004,1348.2,1406 POINT BREEZE AVE , 
   276998,LICENSE,2004,3110.23,1427 POINT BREEZE AVE , 
   277061,LICENSE,2004,10006.21,1821 ORTHODOX ST , 
   277144,LICENSE,2004,2227.36,819 BROOKLYN ST , 
   277148,LICENSE,2004,745.13,1942 W YORK ST , 
   277150,LICENSE,2004,1901.82,807 W STELLA ST , 
   277160,LICENSE,2004,4068.13,3008 N 24TH ST , 
   277299,LICENSE,2004,2685.6,4134 OGDEN ST , 
   277307,LICENSE,2004,3130.51,2103 E ORLEANS ST , 
   277309,LICENSE,2004,1895.7,4114 W GIRARD AVE , 
   277471,LICENSE,2004,5307.1,1416 UNITY ST , 
   277474,LICENSE,2004,9080.8,2852 N 26TH ST , 
   277537,LICENSE,2004,4207.69,648 N 40TH ST , 
   277601,LICENSE,2004,1374.06,2601 MANTON ST , 
   277806,LICENSE,2004,15848.04,5511 SPRINGFIELD AVE , 
   277835,LICENSE,2004,2160.99,206 N 58TH ST , 
   277890,LICENSE,2004,379.32,4818 N 07TH ST , 
   277923,LICENSE,2004,8936.86,2509 S 62ND ST , 
   277956,LICENSE,2004,5318.83,44 S CECIL ST , 
   277962,LICENSE,2004,13192.4,3225 N 15TH ST , 
   278009,LICENSE,2004,68.44,2525 HOPE ST , 
   278048,LICENSE,2004,1337.35,1635 N 20TH ST , 
   278126,LICENSE,2004,3158.11,1329 N HOBART ST , 
   281659,LICENSE,2004,3826.67,1681 FOULKROD ST , 
   282685,LICENSE,2004,7969.63,5601 BOYER ST , 
   283205,LICENSE,2004,1783.31,1237 S 32ND ST , 
   283253,LICENSE,2004,1765.23,4212 W GIRARD AVE , 
   283289,LICENSE,2004,8303.89,3901 CAMBRIDGE ST , 
   283329,LICENSE,2004,3826.67,1681 FOULKROD ST , 
   283343,LICENSE,2004,9365.43,2525 S 71ST ST , 
   283393,LICENSE,2004,3764.5,427 N GROSS ST , 
   283658,LICENSE,2004,13021.81,1201 ADAMS AVE , 
   283868,LICENSE,2004,3572.34,6111 LARCHWOOD AVE , 
   283967,LICENSE,2004,13562.84,1759 ROSELYN ST , 
   283981,LICENSE,2004,3808.11,5710 CRITTENDEN ST , 
   284133,LICENSE,2004,938.02,1941 E LETTERLY ST , 
   284341,LICENSE,2004,7469.4,2935 CHALMERS AVE , 
   284621,LICENSE,2004,3421.99,1339 N MARSTON ST , 
   284742,LICENSE,2004,2756.3,918 N 46TH ST , 
   284786,LICENSE,2004,3572.34,6111 LARCHWOOD AVE , 
   285298,LICENSE,2004,65645,6110 OSAGE AVE , 
   285299,LICENSE,2004,36243.91,6113 OSAGE AVE , 
   285671,LICENSE,2004,726.9,4825 ASHBURNER ST , 
   285756,LICENSE,2004,3826.67,1681 FOULKROD ST , 
   286067,LICENSE,2004,3826.67,1681 FOULKROD ST , 
   286283,LICENSE,2004,7469.4,2935 CHALMERS AVE , 
   286593,LICENSE,2004,1027.61,2521 ANNIN ST , 
   286609,LICENSE,2004,200328.16,9 W EVERGREEN AVE , 
   287370,LICENSE,2004,1224643.99,212 N 08TH ST , 
   287781,LICENSE,2004,3016.29,4501 STENTON AVE , 
   288090,LICENSE,2004,28593.62,757 S FRONT ST , 
   288471,LICENSE,2004,5709.14,6441 DICKENS AVE , 
   288483,LICENSE,2004,166426.68,120 E CHELTEN AVE , 
   288885,LICENSE,2004,10449.56,3100 S 61ST ST , 
   288957,LICENSE,2004,3826.67,1681 FOULKROD ST , 
   289476,LICENSE,2004,3191.61,3648 N 06TH ST , 
   289877,LICENSE,2004,726.9,4825 ASHBURNER ST , 
   290079,LICENSE,2004,2067.56,5311 BELFIELD AVE , 
